Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2024-04-08 00:00:00-04:00,54.3650016784668,55.084999084472656,54.125,54.85499954223633,54.85499954223633,3022000,0.0,0.0,0.0
2024-04-09 00:00:00-04:00,55.119998931884766,55.224998474121094,53.8849983215332,55.064998626708984,55.064998626708984,2895800,0.0,0.0,0.0
2024-04-10 00:00:00-04:00,54.34000015258789,54.70500183105469,53.529998779296875,54.584999084472656,54.584999084472656,3796200,0.0,0.0,0.0
2024-04-11 00:00:00-04:00,54.58000183105469,55.22999954223633,53.459999084472656,55.08000183105469,55.08000183105469,956800,0.0,2.0,0.0
2024-04-12 00:00:00-04:00,53.869998931884766,53.869998931884766,51.310001373291016,52.779998779296875,52.779998779296875,3014600,0.0,0.0,0.0
