fit_session,model,head,column,coefficient,exact_zero,nonzero_but_rounds_to_6dp_zero
2021-02-01,M1,q90,B03,0.02517195774619295,False,False
2021-02-01,M1,q90,C01,0.0,True,False
2021-02-01,M1,q90,C02,0.0,True,False
2021-02-01,M1,q90,C03,0.0,True,False
2021-02-01,M1,q90,D01,0.0030218935687656673,False,False
2021-02-01,M1,q90,D02,0.0,True,False
2021-02-01,M1,q90,D03,-0.015911607902981045,False,False
2021-02-01,M1,q90,E01,0.015485522068811985,False,False
2021-02-01,M1,q90,F01,0.005018694409628051,False,False
2021-02-01,M1,q90,F02,0.0,True,False
2021-02-01,M1,q90,F03,-0.01045105536093678,False,False
2021-02-01,M1,q90,F04,0.0,True,False
2021-02-01,M1,p10,A01,-0.2803052878613197,False,False
2021-02-01,M1,p10,A02,0.010656153677917703,False,False
2021-02-01,M1,p10,A03,-0.34499548864476837,False,False
2021-02-01,M1,p10,A04,0.20170351898880753,False,False
2021-02-01,M1,p10,A05,0.024611333173021926,False,False
2021-02-01,M1,p10,B01,0.04892467815022338,False,False
2021-02-01,M1,p10,B02,-0.04277001478131543,False,False
2021-02-01,M1,p10,B03,0.3508475620022026,False,False
2021-02-01,M1,p10,C01,-0.03374463877715622,False,False
2021-02-01,M1,p10,C02,0.021078200622066442,False,False
2021-02-01,M1,p10,C03,0.09984645728032746,False,False
2021-02-01,M1,p10,D01,-0.0010352774642125014,False,False
2021-02-01,M1,p10,D02,-0.15433837512305557,False,False
2021-02-01,M1,p10,D03,-0.32257812677346925,False,False
2021-02-01,M1,p10,E01,0.2787235767551092,False,False
2021-02-01,M1,p10,F01,0.2748367579732078,False,False
2021-02-01,M1,p10,F02,0.0925722580864593,False,False
2021-02-01,M1,p10,F03,-0.1843373414078366,False,False
2021-02-01,M1,p10,F04,0.018890681369550615,False,False
2021-02-01,M2,mu5,A01_spline_0,-0.02211848510365381,False,False
2021-02-01,M2,mu5,A01_spline_1,0.000340120756179754,False,False
2021-02-01,M2,mu5,A01_spline_2,-6.022672029292039e-05,False,False
2021-02-01,M2,mu5,A02_spline_0,0.00426789942168358,False,False
2021-02-01,M2,mu5,A02_spline_1,0.0023325435530192314,False,False
2021-02-01,M2,mu5,A02_spline_2,0.007377712876540267,False,False
2021-02-01,M2,mu5,A03_spline_0,-0.011127835018193855,False,False
2021-02-01,M2,mu5,A03_spline_1,0.003457365677114548,False,False
2021-02-01,M2,mu5,A03_spline_2,0.004561120107025579,False,False
2021-02-01,M2,mu5,A04_spline_0,0.0020438106883543454,False,False
2021-02-01,M2,mu5,A04_spline_1,0.0030217317842429845,False,False
2021-02-01,M2,mu5,A04_spline_2,-0.0005823720642921899,False,False
2021-02-01,M2,mu5,A05_spline_0,-0.005161830121341806,False,False
2021-02-01,M2,mu5,A05_spline_1,0.0051613460469916,False,False
2021-02-01,M2,mu5,A05_spline_2,-0.001136124985062621,False,False
2021-02-01,M2,mu5,B01_spline_0,-0.0036585747566443847,False,False
2021-02-01,M2,mu5,B01_spline_1,-0.002042995539267828,False,False
2021-02-01,M2,mu5,B01_spline_2,-0.0009729011745229371,False,False
2021-02-01,M2,mu5,B02_spline_0,0.0007840861109001795,False,False
2021-02-01,M2,mu5,B02_spline_1,0.0009936380635937186,False,False
2021-02-01,M2,mu5,B02_spline_2,0.0025402354096477546,False,False
2021-02-01,M2,mu5,B03_spline_0,0.0052704619884489995,False,False
2021-02-01,M2,mu5,B03_spline_1,0.001130579525656134,False,False
2021-02-01,M2,mu5,B03_spline_2,0.002336841011009361,False,False
2021-02-01,M2,mu5,C01_spline_0,0.0041291248943275995,False,False
2021-02-01,M2,mu5,C01_spline_1,-0.008911656332028228,False,False
2021-02-01,M2,mu5,C01_spline_2,-0.0016956927561744333,False,False
2021-02-01,M2,mu5,C02_spline_0,0.0029541238390760984,False,False
2021-02-01,M2,mu5,C02_spline_1,-0.001958419657500339,False,False
2021-02-01,M2,mu5,C02_spline_2,-0.0048941731255507746,False,False
2021-02-01,M2,mu5,C03_spline_0,-0.0034968543101618578,False,False
2021-02-01,M2,mu5,C03_spline_1,-0.0038850565380493013,False,False
2021-02-01,M2,mu5,C03_spline_2,0.006406584220274885,False,False
2021-02-01,M2,mu5,D01_spline_0,-0.004204696860892762,False,False
2021-02-01,M2,mu5,D01_spline_1,0.0018172093078203634,False,False
2021-02-01,M2,mu5,D01_spline_2,-0.004807789330068965,False,False
2021-02-01,M2,mu5,D02_spline_0,0.0008284786785135892,False,False
2021-02-01,M2,mu5,D02_spline_1,-0.005124911481171708,False,False
2021-02-01,M2,mu5,D02_spline_2,-0.0002605885278651641,False,False
2021-02-01,M2,mu5,D03_spline_0,-2.607840836517123e-06,False,False
2021-02-01,M2,mu5,D03_spline_1,-0.004774392876789051,False,False
2021-02-01,M2,mu5,D03_spline_2,0.004093856880167348,False,False
2021-02-01,M2,mu5,E01_spline_0,0.0007442255255188882,False,False
2021-02-01,M2,mu5,E01_spline_1,0.005362842449320535,False,False
2021-02-01,M2,mu5,E01_spline_2,-0.0067299104575558625,False,False
2021-02-01,M2,mu5,F01_spline_0,-0.0012852911891989807,False,False
2021-02-01,M2,mu5,F01_spline_1,0.002849553490684945,False,False
2021-02-01,M2,mu5,F01_spline_2,-0.0013856147015387566,False,False
2021-02-01,M2,mu5,F02_spline_0,0.00546710590511581,False,False
2021-02-01,M2,mu5,F02_spline_1,-8.133890962487653e-05,False,False
2021-02-01,M2,mu5,F02_spline_2,0.004070931848167378,False,False
2021-02-01,M2,mu5,F03_spline_0,-0.0022977518275296943,False,False
2021-02-01,M2,mu5,F03_spline_1,-0.0019970766312116606,False,False
2021-02-01,M2,mu5,F03_spline_2,0.0029126582893434436,False,False
2021-02-01,M2,mu5,F04_spline_0,-0.004230238189126818,False,False
2021-02-01,M2,mu5,F04_spline_1,0.004213352013320855,False,False
2021-02-01,M2,mu5,F04_spline_2,-0.006514540136959058,False,False
2021-02-01,M2,mu5,I01,-0.0006050986210512112,False,False
2021-02-01,M2,mu5,I02,0.005147861265419173,False,False
2021-02-01,M2,mu5,I03,0.0035230640902799517,False,False
2021-02-01,M2,mu5,I04,-0.00022147891280501148,False,False
2021-02-01,M2,mu5,I05,-0.00848181959374691,False,False
2021-02-01,M2,mu5,I06,-0.004914223489672584,False,False
2021-02-01,M2,q90,A01_spline_0,0.03929040560989916,False,False
2021-02-01,M2,q90,A01_spline_1,0.0,True,False
2021-02-01,M2,q90,A01_spline_2,0.0,True,False
2021-02-01,M2,q90,A02_spline_0,0.0,True,False
2021-02-01,M2,q90,A02_spline_1,0.0,True,False
2021-02-01,M2,q90,A02_spline_2,-0.00010368508668391426,False,False
2021-02-01,M2,q90,A03_spline_0,0.0108576499379049,False,False
2021-02-01,M2,q90,A03_spline_1,0.0,True,False
2021-02-01,M2,q90,A03_spline_2,0.0,True,False
2021-02-01,M2,q90,A04_spline_0,0.0,True,False
2021-02-01,M2,q90,A04_spline_1,0.0,True,False
2021-02-01,M2,q90,A04_spline_2,0.0,True,False
2021-02-01,M2,q90,A05_spline_0,0.0,True,False
2021-02-01,M2,q90,A05_spline_1,0.0,True,False
2021-02-01,M2,q90,A05_spline_2,0.0,True,False
2021-02-01,M2,q90,B01_spline_0,0.0,True,False
2021-02-01,M2,q90,B01_spline_1,0.0,True,False
2021-02-01,M2,q90,B01_spline_2,0.0,True,False
2021-02-01,M2,q90,B02_spline_0,0.0,True,False
2021-02-01,M2,q90,B02_spline_1,0.0,True,False
2021-02-01,M2,q90,B02_spline_2,0.0,True,False
2021-02-01,M2,q90,B03_spline_0,-0.001424821393050492,False,False
2021-02-01,M2,q90,B03_spline_1,0.0,True,False
2021-02-01,M2,q90,B03_spline_2,0.0,True,False
2021-02-01,M2,q90,C01_spline_0,-0.009234183843350736,False,False
2021-02-01,M2,q90,C01_spline_1,0.002403165701855792,False,False
2021-02-01,M2,q90,C01_spline_2,0.0,True,False
2021-02-01,M2,q90,C02_spline_0,-0.0023528305278485524,False,False
2021-02-01,M2,q90,C02_spline_1,0.0,True,False
2021-02-01,M2,q90,C02_spline_2,0.002568349129505495,False,False
2021-02-01,M2,q90,C03_spline_0,0.0,True,False
2021-02-01,M2,q90,C03_spline_1,0.0,True,False
2021-02-01,M2,q90,C03_spline_2,0.0,True,False
2021-02-01,M2,q90,D01_spline_0,-0.002088589467481279,False,False
2021-02-01,M2,q90,D01_spline_1,0.0,True,False
2021-02-01,M2,q90,D01_spline_2,0.0,True,False
2021-02-01,M2,q90,D02_spline_0,0.0,True,False
2021-02-01,M2,q90,D02_spline_1,0.0,True,False
2021-02-01,M2,q90,D02_spline_2,0.0,True,False
2021-02-01,M2,q90,D03_spline_0,0.0,True,False
2021-02-01,M2,q90,D03_spline_1,0.0005667292662864992,False,False
2021-02-01,M2,q90,D03_spline_2,0.0,True,False
2021-02-01,M2,q90,E01_spline_0,-0.0007748785415598557,False,False
2021-02-01,M2,q90,E01_spline_1,0.0,True,False
2021-02-01,M2,q90,E01_spline_2,0.005005276463931327,False,False
2021-02-01,M2,q90,F01_spline_0,-0.002138063670925813,False,False
2021-02-01,M2,q90,F01_spline_1,0.0,True,False
2021-02-01,M2,q90,F01_spline_2,0.0046710488590807646,False,False
2021-02-01,M2,q90,F02_spline_0,-0.004890148947817339,False,False
2021-02-01,M2,q90,F02_spline_1,0.0,True,False
2021-02-01,M2,q90,F02_spline_2,0.0,True,False
2021-02-01,M2,q90,F03_spline_0,0.0,True,False
2021-02-01,M2,q90,F03_spline_1,0.0,True,False
2021-02-01,M2,q90,F03_spline_2,0.0,True,False
2021-02-01,M2,q90,F04_spline_0,0.01448841638307327,False,False
2021-02-01,M2,q90,F04_spline_1,0.0,True,False
2021-02-01,M2,q90,F04_spline_2,0.0,True,False
2021-02-01,M2,q90,I01,0.0,True,False
2021-02-01,M2,q90,I02,0.0,True,False
2021-02-01,M2,q90,I03,0.0,True,False
2021-02-01,M2,q90,I04,0.0,True,False
2021-02-01,M2,q90,I05,0.0,True,False
2021-02-01,M2,q90,I06,0.0,True,False
2021-02-01,M2,p10,A01_spline_0,0.5184602174415598,False,False
2021-02-01,M2,p10,A01_spline_1,0.007586606677656616,False,False
2021-02-01,M2,p10,A01_spline_2,0.1316106215043849,False,False
2021-02-01,M2,p10,A02_spline_0,-0.13538120566508388,False,False
2021-02-01,M2,p10,A02_spline_1,-0.009793758972217657,False,False
2021-02-01,M2,p10,A02_spline_2,-0.13191023341904445,False,False
2021-02-01,M2,p10,A03_spline_0,0.4867215201840573,False,False
2021-02-01,M2,p10,A03_spline_1,-0.02042543240305962,False,False
2021-02-01,M2,p10,A03_spline_2,-0.1418442836699786,False,False
2021-02-01,M2,p10,A04_spline_0,-0.10070167744647135,False,False
2021-02-01,M2,p10,A04_spline_1,-0.11669100615203892,False,False
2021-02-01,M2,p10,A04_spline_2,0.0686922849953677,False,False
2021-02-01,M2,p10,A05_spline_0,0.12864700280929525,False,False
2021-02-01,M2,p10,A05_spline_1,-0.16033866443295391,False,False
2021-02-01,M2,p10,A05_spline_2,0.245503028796345,False,False
2021-02-01,M2,p10,B01_spline_0,0.1237827942601088,False,False
2021-02-01,M2,p10,B01_spline_1,-0.04754296189051882,False,False
2021-02-01,M2,p10,B01_spline_2,0.07781079796900792,False,False
2021-02-01,M2,p10,B02_spline_0,-0.25888938340124423,False,False
2021-02-01,M2,p10,B02_spline_1,0.10586685487477784,False,False
2021-02-01,M2,p10,B02_spline_2,-0.20945029394273645,False,False
2021-02-01,M2,p10,B03_spline_0,-0.26555640152263543,False,False
2021-02-01,M2,p10,B03_spline_1,-0.1740506725005749,False,False
2021-02-01,M2,p10,B03_spline_2,0.10027456076182961,False,False
2021-02-01,M2,p10,C01_spline_0,-0.35104935334847326,False,False
2021-02-01,M2,p10,C01_spline_1,0.31109798634365476,False,False
2021-02-01,M2,p10,C01_spline_2,0.056976181663833954,False,False
2021-02-01,M2,p10,C02_spline_0,-0.42107130122655917,False,False
2021-02-01,M2,p10,C02_spline_1,-0.01139249880212492,False,False
2021-02-01,M2,p10,C02_spline_2,0.3337229977206059,False,False
2021-02-01,M2,p10,C03_spline_0,0.06096644863817022,False,False
2021-02-01,M2,p10,C03_spline_1,0.025035751685407164,False,False
2021-02-01,M2,p10,C03_spline_2,-0.12483476571547984,False,False
2021-02-01,M2,p10,D01_spline_0,-0.03832449443081858,False,False
2021-02-01,M2,p10,D01_spline_1,0.0677485529594286,False,False
2021-02-01,M2,p10,D01_spline_2,0.026094420460128498,False,False
2021-02-01,M2,p10,D02_spline_0,-0.04801906122467398,False,False
2021-02-01,M2,p10,D02_spline_1,0.15645514303748667,False,False
2021-02-01,M2,p10,D02_spline_2,-0.026289631817412947,False,False
2021-02-01,M2,p10,D03_spline_0,-0.031214934758752456,False,False
2021-02-01,M2,p10,D03_spline_1,0.27419155700535036,False,False
2021-02-01,M2,p10,D03_spline_2,-0.14840999804591257,False,False
2021-02-01,M2,p10,E01_spline_0,0.020110054142107026,False,False
2021-02-01,M2,p10,E01_spline_1,-0.21508811380389384,False,False
2021-02-01,M2,p10,E01_spline_2,0.1956795528459106,False,False
2021-02-01,M2,p10,F01_spline_0,0.045474259626704545,False,False
2021-02-01,M2,p10,F01_spline_1,-0.3715012513380157,False,False
2021-02-01,M2,p10,F01_spline_2,0.20729764514268514,False,False
2021-02-01,M2,p10,F02_spline_0,-0.2066121002026121,False,False
2021-02-01,M2,p10,F02_spline_1,-0.11632995344800659,False,False
2021-02-01,M2,p10,F02_spline_2,-0.16153253610239401,False,False
2021-02-01,M2,p10,F03_spline_0,0.11748918875147693,False,False
2021-02-01,M2,p10,F03_spline_1,0.07255974196825297,False,False
2021-02-01,M2,p10,F03_spline_2,-0.07560692006793826,False,False
2021-02-01,M2,p10,F04_spline_0,0.15270260437653596,False,False
2021-02-01,M2,p10,F04_spline_1,-0.22073628207666632,False,False
2021-02-01,M2,p10,F04_spline_2,0.26282070849481026,False,False
2021-02-01,M2,p10,I01,0.001897186445958606,False,False
2021-02-01,M2,p10,I02,0.09338011590091616,False,False
2021-02-01,M2,p10,I03,-0.08171209042382446,False,False
2021-02-01,M2,p10,I04,-0.02585258967875093,False,False
2021-02-01,M2,p10,I05,0.14271683732020735,False,False
2021-02-01,M2,p10,I06,0.06613775817681732,False,False
2021-03-01,M1,mu5,A01,0.007755785510271214,False,False
2021-03-01,M1,mu5,A02,-7.665433417130151e-05,False,False
2021-03-01,M1,mu5,A03,0.007752693225946997,False,False
2021-03-01,M1,mu5,A04,-0.0026518759860201446,False,False
2021-03-01,M1,mu5,A05,-0.0004669955456310999,False,False
2021-03-01,M1,mu5,B01,0.0035112168104332784,False,False
2021-03-01,M1,mu5,B02,0.0015551750505252337,False,False
2021-03-01,M1,mu5,B03,-0.004171523510352335,False,False
2021-03-01,M1,mu5,C01,0.0038286766606499528,False,False
2021-03-01,M1,mu5,C02,0.0025842493701947818,False,False
2021-03-01,M1,mu5,C03,0.0018887629228732238,False,False
2021-03-01,M1,mu5,D01,-0.00011599284143182573,False,False
2021-03-01,M1,mu5,D02,0.003453570127373243,False,False
2021-03-01,M1,mu5,D03,0.005859371472035666,False,False
2021-03-01,M1,mu5,E01,-0.005090242828364153,False,False
2021-03-01,M1,mu5,F01,-0.0007984735046297811,False,False
2021-03-01,M1,mu5,F02,0.0019489322406329103,False,False
2021-03-01,M1,mu5,F03,0.0022543494357254563,False,False
2021-03-01,M1,mu5,F04,-7.291566007907009e-05,False,False
2021-03-01,M1,q90,A01,-0.008981158772594304,False,False
2021-03-01,M1,q90,A02,0.0,True,False
2021-03-01,M1,q90,A03,0.0,True,False
2021-03-01,M1,q90,A04,0.01194601764790607,False,False
2021-03-01,M1,q90,A05,0.0,True,False
2021-03-01,M1,q90,B01,0.0,True,False
2021-03-01,M1,q90,B02,0.0025401267219593033,False,False
2021-03-01,M1,q90,B03,0.017582479002322494,False,False
2021-03-01,M1,q90,C01,0.0,True,False
2021-03-01,M1,q90,C02,0.0,True,False
2021-03-01,M1,q90,C03,0.0,True,False
2021-03-01,M1,q90,D01,0.004871341822729739,False,False
2021-03-01,M1,q90,D02,0.0,True,False
2021-03-01,M1,q90,D03,-0.01631328779175662,False,False
2021-03-01,M1,q90,E01,0.01313559002282406,False,False
2021-03-01,M1,q90,F01,0.005010871108718325,False,False
2021-03-01,M1,q90,F02,0.0,True,False
2021-03-01,M1,q90,F03,-0.0030518951055970712,False,False
2021-03-01,M1,q90,F04,0.0,True,False
2021-03-01,M1,p10,A01,-0.2987192708270535,False,False
2021-03-01,M1,p10,A02,0.010765694749229861,False,False
2021-03-01,M1,p10,A03,-0.2896943166869705,False,False
2021-03-01,M1,p10,A04,0.23595487904010198,False,False
2021-03-01,M1,p10,A05,0.03626223683385681,False,False
2021-03-01,M1,p10,B01,0.051706683848207674,False,False
2021-03-01,M1,p10,B02,-0.03688651718845528,False,False
2021-03-01,M1,p10,B03,0.3467698703833957,False,False
2021-03-01,M1,p10,C01,-0.00821430127428222,False,False
2021-03-01,M1,p10,C02,-0.07366977253542394,False,False
2021-03-01,M1,p10,C03,0.07860138346084469,False,False
2021-03-01,M1,p10,D01,0.027949303005389822,False,False
2021-03-01,M1,p10,D02,-0.17978799848770763,False,False
2021-03-01,M1,p10,D03,-0.341146702535764,False,False
2021-03-01,M1,p10,E01,0.27297626890356513,False,False
2021-03-01,M1,p10,F01,0.26049376375590866,False,False
2021-03-01,M1,p10,F02,0.0641783778441261,False,False
2021-03-01,M1,p10,F03,-0.19747925035235722,False,False
2021-03-01,M1,p10,F04,-0.02264252554644224,False,False
2021-03-01,M2,mu5,A01_spline_0,-0.02241653156343655,False,False
2021-03-01,M2,mu5,A01_spline_1,0.0001917920899229767,False,False
2021-03-01,M2,mu5,A01_spline_2,0.0009040725048081588,False,False
2021-03-01,M2,mu5,A02_spline_0,0.003969495644005597,False,False
2021-03-01,M2,mu5,A02_spline_1,0.0023869521929392452,False,False
2021-03-01,M2,mu5,A02_spline_2,0.007416747297652838,False,False
2021-03-01,M2,mu5,A03_spline_0,-0.011141882618764316,False,False
2021-03-01,M2,mu5,A03_spline_1,0.004309581177363941,False,False
2021-03-01,M2,mu5,A03_spline_2,0.0048862078473005085,False,False
2021-03-01,M2,mu5,A04_spline_0,0.0023789964484382305,False,False
2021-03-01,M2,mu5,A04_spline_1,0.0030798801665805602,False,False
2021-03-01,M2,mu5,A04_spline_2,-0.00090799289990765,False,False
2021-03-01,M2,mu5,A05_spline_0,-0.005345452874105471,False,False
2021-03-01,M2,mu5,A05_spline_1,0.00548571252793425,False,False
2021-03-01,M2,mu5,A05_spline_2,-0.0009689847936748533,False,False
2021-03-01,M2,mu5,B01_spline_0,-0.0033521398473903424,False,False
2021-03-01,M2,mu5,B01_spline_1,-0.0028329333824511993,False,False
2021-03-01,M2,mu5,B01_spline_2,-0.0005910361167709825,False,False
2021-03-01,M2,mu5,B02_spline_0,0.0011319274232266298,False,False
2021-03-01,M2,mu5,B02_spline_1,0.000878457066562908,False,False
2021-03-01,M2,mu5,B02_spline_2,0.0029624993842368354,False,False
2021-03-01,M2,mu5,B03_spline_0,0.005903172107840542,False,False
2021-03-01,M2,mu5,B03_spline_1,0.0013282340505970571,False,False
2021-03-01,M2,mu5,B03_spline_2,0.0026949531969214712,False,False
2021-03-01,M2,mu5,C01_spline_0,0.00461973621794752,False,False
2021-03-01,M2,mu5,C01_spline_1,-0.00983437054639812,False,False
2021-03-01,M2,mu5,C01_spline_2,-0.0014254394558248003,False,False
2021-03-01,M2,mu5,C02_spline_0,0.002499383531645619,False,False
2021-03-01,M2,mu5,C02_spline_1,-0.002007881556736199,False,False
2021-03-01,M2,mu5,C02_spline_2,-0.005683476937950294,False,False
2021-03-01,M2,mu5,C03_spline_0,-0.003037957200977537,False,False
2021-03-01,M2,mu5,C03_spline_1,-0.004957312000662889,False,False
2021-03-01,M2,mu5,C03_spline_2,0.006723901834648471,False,False
2021-03-01,M2,mu5,D01_spline_0,-0.004187286064989143,False,False
2021-03-01,M2,mu5,D01_spline_1,0.0025418753321613747,False,False
2021-03-01,M2,mu5,D01_spline_2,-0.005356391771260972,False,False
2021-03-01,M2,mu5,D02_spline_0,0.0007106656168225246,False,False
2021-03-01,M2,mu5,D02_spline_1,-0.004600044562957326,False,False
2021-03-01,M2,mu5,D02_spline_2,-0.0009160812422378223,False,False
2021-03-01,M2,mu5,D03_spline_0,-5.517637594104163e-05,False,False
2021-03-01,M2,mu5,D03_spline_1,-0.0050361652406348545,False,False
2021-03-01,M2,mu5,D03_spline_2,0.004658189037702696,False,False
2021-03-01,M2,mu5,E01_spline_0,0.0010041133990242868,False,False
2021-03-01,M2,mu5,E01_spline_1,0.005092075673376561,False,False
2021-03-01,M2,mu5,E01_spline_2,-0.007457702652083138,False,False
2021-03-01,M2,mu5,F01_spline_0,-0.0018555548094620648,False,False
2021-03-01,M2,mu5,F01_spline_1,0.0027323357666208343,False,False
2021-03-01,M2,mu5,F01_spline_2,-0.0010503875735455638,False,False
2021-03-01,M2,mu5,F02_spline_0,0.005772227191848677,False,False
2021-03-01,M2,mu5,F02_spline_1,-0.0008141704813743496,False,False
2021-03-01,M2,mu5,F02_spline_2,0.003826708861072207,False,False
2021-03-01,M2,mu5,F03_spline_0,-0.001956025545059536,False,False
2021-03-01,M2,mu5,F03_spline_1,-0.0012005107956969538,False,False
2021-03-01,M2,mu5,F03_spline_2,0.0018097148301598584,False,False
2021-03-01,M2,mu5,F04_spline_0,-0.0041304704923056865,False,False
2021-03-01,M2,mu5,F04_spline_1,0.0037898140091104397,False,False
2021-03-01,M2,mu5,F04_spline_2,-0.005953670356588838,False,False
2021-03-01,M2,mu5,I01,-0.0001501941313916304,False,False
2021-03-01,M2,mu5,I02,0.006279705439927646,False,False
2021-03-01,M2,mu5,I03,0.003909913660621169,False,False
2021-03-01,M2,mu5,I04,0.00019000153316714192,False,False
2021-03-01,M2,mu5,I05,-0.008597896965492891,False,False
2021-03-01,M2,mu5,I06,-0.004433613839770029,False,False
2021-03-01,M2,q90,A01_spline_0,0.03707061253975878,False,False
2021-03-01,M2,q90,A01_spline_1,0.0,True,False
2021-03-01,M2,q90,A01_spline_2,0.0,True,False
2021-03-01,M2,q90,A02_spline_0,0.0,True,False
2021-03-01,M2,q90,A02_spline_1,0.0,True,False
2021-03-01,M2,q90,A02_spline_2,0.0,True,False
2021-03-01,M2,q90,A03_spline_0,0.009854805213334395,False,False
2021-03-01,M2,q90,A03_spline_1,0.0,True,False
2021-03-01,M2,q90,A03_spline_2,0.0,True,False
2021-03-01,M2,q90,A04_spline_0,0.0,True,False
2021-03-01,M2,q90,A04_spline_1,0.0,True,False
2021-03-01,M2,q90,A04_spline_2,0.0,True,False
2021-03-01,M2,q90,A05_spline_0,0.0011856912650706497,False,False
2021-03-01,M2,q90,A05_spline_1,-0.0018310099552236066,False,False
2021-03-01,M2,q90,A05_spline_2,0.0,True,False
2021-03-01,M2,q90,B01_spline_0,0.0,True,False
2021-03-01,M2,q90,B01_spline_1,0.0,True,False
2021-03-01,M2,q90,B01_spline_2,0.0,True,False
2021-03-01,M2,q90,B02_spline_0,-0.00016736061038633707,False,False
2021-03-01,M2,q90,B02_spline_1,0.0,True,False
2021-03-01,M2,q90,B02_spline_2,0.0,True,False
2021-03-01,M2,q90,B03_spline_0,-0.0028846100336162904,False,False
2021-03-01,M2,q90,B03_spline_1,0.0,True,False
2021-03-01,M2,q90,B03_spline_2,0.0,True,False
2021-03-01,M2,q90,C01_spline_0,-0.011411345438489628,False,False
2021-03-01,M2,q90,C01_spline_1,0.00021139606137478859,False,False
2021-03-01,M2,q90,C01_spline_2,0.0,True,False
2021-03-01,M2,q90,C02_spline_0,-0.0037625744741430944,False,False
2021-03-01,M2,q90,C02_spline_1,0.0,True,False
2021-03-01,M2,q90,C02_spline_2,0.0,True,False
2021-03-01,M2,q90,C03_spline_0,0.0,True,False
2021-03-01,M2,q90,C03_spline_1,0.0,True,False
2021-03-01,M2,q90,C03_spline_2,0.0,True,False
2021-03-01,M2,q90,D01_spline_0,-0.0011614868706042642,False,False
2021-03-01,M2,q90,D01_spline_1,0.0,True,False
2021-03-01,M2,q90,D01_spline_2,0.0,True,False
2021-03-01,M2,q90,D02_spline_0,0.0,True,False
2021-03-01,M2,q90,D02_spline_1,0.0,True,False
2021-03-01,M2,q90,D02_spline_2,0.0,True,False
2021-03-01,M2,q90,D03_spline_0,0.0,True,False
2021-03-01,M2,q90,D03_spline_1,0.006318318880599413,False,False
2021-03-01,M2,q90,D03_spline_2,-0.0004979281541351817,False,False
2021-03-01,M2,q90,E01_spline_0,0.0,True,False
2021-03-01,M2,q90,E01_spline_1,0.0,True,False
2021-03-01,M2,q90,E01_spline_2,0.0138142655820903,False,False
2021-03-01,M2,q90,F01_spline_0,-0.003256745890344091,False,False
2021-03-01,M2,q90,F01_spline_1,0.0,True,False
2021-03-01,M2,q90,F01_spline_2,0.0023189500420221143,False,False
2021-03-01,M2,q90,F02_spline_0,-0.0013164969412922398,False,False
2021-03-01,M2,q90,F02_spline_1,0.0,True,False
2021-03-01,M2,q90,F02_spline_2,0.0,True,False
2021-03-01,M2,q90,F03_spline_0,0.0,True,False
2021-03-01,M2,q90,F03_spline_1,0.0,True,False
2021-03-01,M2,q90,F03_spline_2,0.0,True,False
2021-03-01,M2,q90,F04_spline_0,0.011291209115104102,False,False
2021-03-01,M2,q90,F04_spline_1,0.0,True,False
2021-03-01,M2,q90,F04_spline_2,0.0,True,False
2021-03-01,M2,q90,I01,0.0,True,False
2021-03-01,M2,q90,I02,0.0,True,False
2021-03-01,M2,q90,I03,0.0,True,False
2021-03-01,M2,q90,I04,0.0,True,False
2021-03-01,M2,q90,I05,0.0,True,False
2021-03-01,M2,q90,I06,0.0,True,False
2021-03-01,M2,p10,A01_spline_0,0.5322773478848404,False,False
2021-03-01,M2,p10,A01_spline_1,0.02356423523753933,False,False
2021-03-01,M2,p10,A01_spline_2,0.033144300014340676,False,False
2021-03-01,M2,p10,A02_spline_0,-0.15905362466071,False,False
2021-03-01,M2,p10,A02_spline_1,0.010301323168304122,False,False
2021-03-01,M2,p10,A02_spline_2,-0.13830065605495726,False,False
2021-03-01,M2,p10,A03_spline_0,0.4991354061259148,False,False
2021-03-01,M2,p10,A03_spline_1,-0.077131076843535,False,False
2021-03-01,M2,p10,A03_spline_2,-0.13747139027940375,False,False
2021-03-01,M2,p10,A04_spline_0,-0.11061237927237821,False,False
2021-03-01,M2,p10,A04_spline_1,-0.14270666730541928,False,False
2021-03-01,M2,p10,A04_spline_2,0.09817965685658155,False,False
2021-03-01,M2,p10,A05_spline_0,0.16424348868685826,False,False
2021-03-01,M2,p10,A05_spline_1,-0.1794028177891702,False,False
2021-03-01,M2,p10,A05_spline_2,0.2560064023705874,False,False
2021-03-01,M2,p10,B01_spline_0,0.10445036706497575,False,False
2021-03-01,M2,p10,B01_spline_1,-0.020432341464589134,False,False
2021-03-01,M2,p10,B01_spline_2,0.07117818813648923,False,False
2021-03-01,M2,p10,B02_spline_0,-0.266820417722171,False,False
2021-03-01,M2,p10,B02_spline_1,0.1027494351280061,False,False
2021-03-01,M2,p10,B02_spline_2,-0.21984263473910973,False,False
2021-03-01,M2,p10,B03_spline_0,-0.28723682482106666,False,False
2021-03-01,M2,p10,B03_spline_1,-0.16526620002301756,False,False
2021-03-01,M2,p10,B03_spline_2,0.06140313189709459,False,False
2021-03-01,M2,p10,C01_spline_0,-0.3818931247917046,False,False
2021-03-01,M2,p10,C01_spline_1,0.3278559299302659,False,False
2021-03-01,M2,p10,C01_spline_2,0.07034164232434259,False,False
2021-03-01,M2,p10,C02_spline_0,-0.3232740994712151,False,False
2021-03-01,M2,p10,C02_spline_1,-0.0103216348146933,False,False
